network_name,run_date,procedure_code,provider_type,care_setting,service_label,service_category,p50,p10,p25,p75,p90,pmin,pmax,pmean,psd,n_prices,n_groups,cv,hilo,p9010,p7525
Blue Choice PPO group 039993,2026-05-30,99203,professional,outpatient,Office visit new pt 30-44min,E&M outpatient,83.94,62.29,69.645,98.44499999999999,113.3,47.55,135.17,85.175,19.82623270381457,32,36,.23277056,2.8426919,1.8189116,1.4135257
Blue Essentials,2026-05-30,99203,professional,outpatient,Office visit new pt 30-44min,E&M outpatient,81.06999999999999,59.85,66.40000000000001,97.62,113.37,44,682.72,88.07888662467403,43.14520810772194,5398,103916,.48984733,15.516364,1.8942356,1.4701807
Blue Essentials common,2026-05-30,99203,professional,outpatient,Office visit new pt 30-44min,E&M outpatient,81.06999999999999,59.85,66.40000000000001,97.55500000000001,113.37,44,682.72,88.04924962852724,43.18965329099944,5384,103675,.49051699,15.516364,1.8942356,1.4692018
Blue Essentials group 295430,2026-05-30,99203,professional,outpatient,Office visit new pt 30-44min,E&M outpatient,83.5,66.29000000000001,70.97,97.62,107.27,59.85,144.76,86.25268041237118,17.52811649152726,97,247,.20321822,2.4187133,1.6181928,1.3755108
Blue Essentials group 295781,2026-05-30,99203,professional,outpatient,Office visit new pt 30-44min,E&M outpatient,83.5,66.29000000000001,70.97,97.62,107.27,59.85,144.76,86.25268041237115,17.52811649152726,97,247,.20321822,2.4187133,1.6181928,1.3755108
Blue Premier,2026-05-30,99203,professional,outpatient,Office visit new pt 30-44min,E&M outpatient,77.41,56.28,65.41,91.56,111.79,44,682.72,85.94357759999963,48.91141500507268,3125,56438,.56911075,15.516364,1.9863183,1.399786
MyBlue Health HMO,2026-05-30,99203,professional,outpatient,Office visit new pt 30-44min,E&M outpatient,68.48,48.92,59.44,81.76000000000001,99.48,43.59,631.93,74.81526800956017,32.74907091356488,2929,51840,.43773246,14.497132,2.033524,1.3755047
ParPlan,2026-05-30,99203,professional,outpatient,Office visit new pt 30-44min,E&M outpatient,79.26000000000001,56.28,66.56999999999999,94.83,110.81,44,682.72,86.89228813559308,40.11789080574002,4012,95420,.4616968,15.516364,1.9689054,1.4245156
Blue Advantage HMO,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,144.3,65.67,119.37,262.31,401.41,52.22,935.5700000000001,198.3170309278351,139.3746777198552,485,1175,.70278722,17.915932,6.1125321,2.1974533
Blue Choice PPO,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,232.845,65.67,131.18,421.09,648.03,56.78,1020.58,296.1356066945605,219.9213346082606,478,1187,.74263728,17.974287,9.8679762,3.2100167
Blue Choice PPO common,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,208.58,65.59,90.51000000000001,406.53,581.13,56.78,1020.58,276.7282766439907,208.733412323483,441,1134,.75429016,17.974287,8.8600397,4.4915481
Blue Choice PPO group 039993,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,546.365,204.64,388.29,707.0599999999999,850.05,165.29,850.05,523.0976315789472,219.3633974547432,38,55,.41935459,5.1427794,4.1538801,1.8209586
Blue Essentials,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,210.025,65.67,131.18,383.05,598.18,56.78,964.48,274.4554782608694,200.7465862403012,460,777,.73143589,16.986263,9.1088781,2.9200335
Blue Essentials common,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,210.025,65.67,131.18,383.05,598.18,56.78,964.48,274.4554782608693,200.7465862403012,460,777,.73143589,16.986263,9.1088781,2.9200335
Blue Premier,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,144.3,65.59,68.20999999999999,280.73,396.16,53.78,909.08,198.4329050279327,159.309306098203,179,287,.80283713,16.903681,6.0399451,4.1156721
MyBlue Health HMO,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,141.67,65.59,68.20999999999999,182.58,274.17,65.28,467.53,150.1106626506023,84.53117058318958,166,301,.56312567,7.1619177,4.180058,2.6767337
ParPlan,2026-05-30,99204,institutional,outpatient,Office visit new pt 45-59min,E&M outpatient,202.325,65.59,82.64,407.97,609.99,39.62,1077.25,282.1918472906403,239.8568409106584,406,681,.84997791,27.18955,9.300046,4.9367132
Blue Advantage HMO,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,115.24,84.52,97.03,129.53,152.41,70.98,937.46,120.3602301105965,48.27257242206209,5606,96436,.40106747,13.207382,1.8032418,1.3349479
Blue Choice PPO,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,130.41,93.12,108.56,151.02,176.4,71.66,1012.8,139.9458360487048,66.15600183440222,5831,122858,.47272575,14.133408,1.8943299,1.3911201
Blue Choice PPO common,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,130.41,93.12,108.56,151.02,176.4,71.66,1012.8,139.9284056231781,66.14845727263327,5833,122644,.47273073,14.133408,1.8943299,1.3911201
Blue Choice PPO group 039993,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,129.545,100.86,113.425,148.99,169.78,77.45,202.56,132.299375,27.19925104963903,32,36,.20558865,2.6153648,1.6833234,1.3135552
Blue Essentials,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,127.2,92.15000000000001,107.97,146.96,172.1,71.66,1012.8,137.7811988086361,68.42780831767098,5372,103875,.49664113,14.133408,1.8676071,1.3611188
Blue Essentials common,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,127.2,91.90000000000001,107.97,146.96,172.135,71.66,1012.8,137.7521473880584,68.49564705562585,5360,103636,.49723834,14.133408,1.8730686,1.3611188
Blue Essentials group 295430,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,135.98,107.95,115.58,146.29,160.74,97.47,200.94,133.7123711340206,22.3344331868416,97,247,.1670334,2.0615573,1.4890227,1.2657034
Blue Essentials group 295781,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,135.98,107.95,115.58,146.29,160.74,97.47,200.94,133.7123711340206,22.3344331868416,97,247,.1670334,2.0615573,1.4890227,1.2657034
Blue Premier,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,124.03,90.7,101.34,142.11,172.1,71.66,1012.8,135.5936981493306,79.31259994599938,3134,56426,.58492833,14.133408,1.8974642,1.4023091
MyBlue Health HMO,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,108.25,79.68000000000001,95.36,126.71,149.83,70.98,937.46,117.9491181420402,53.8452034025105,2971,51967,.45651212,13.207382,1.8803966,1.3287542
ParPlan,2026-05-30,99204,professional,outpatient,Office visit new pt 45-59min,E&M outpatient,127.72,90.7,107.99,143.72,167.78,71.66,1012.8,134.6817027094212,60.28738342396782,4023,95518,.44762862,14.133408,1.8498346,1.330864
Blue Advantage HMO,2026-05-30,99205,institutional,outpatient,Office visit new pt 60-74min,E&M outpatient,250.805,171.19,187.87,441.67,547.8099999999999,107.85,1216.02,329.0096540880502,186.1061409295191,318,387,.56565559,11.275105,3.2000117,2.3509343
Blue Choice PPO,2026-05-30,99205,institutional,outpatient,Office visit new pt 60-74min,E&M outpatient,472.48,185.27,242.475,659.08,912.4400000000001,148.94,1331.86,495.9641071428568,273.1217998903051,336,492,.55068862,8.9422588,4.9249206,2.7181358
Blue Choice PPO common,2026-05-30,99205,institutional,outpatient,Office visit new pt 60-74min,E&M outpatient,455.37,184.89,213.99,626.16,879.92,148.94,1331.86,472.159630872483,262.4943574257067,298,435,.55594409,8.9422588,4.7591543,2.9261181
Blue Choice PPO group 039993,2026-05-30,99205,institutional,outpatient,Office visit new pt 60-74min,E&M outpatient,713.005,267.06,506.72,922.71,1109.31,215.7,1109.31,682.6413157894734,286.2677293947337,38,55,.41935307,5.142837,4.1537857,1.8209465
Blue Essentials,2026-05-30,99205,institutional,outpatient,Office visit new pt 60-74min,E&M outpatient,425.41,184.89,209.29,598.71,826.85,140.38,1253.6,451.1662462462463,250.1391908867809,333,409,.55442798,8.930047,4.4721184,2.8606718
Blue Essentials common,2026-05-30,99205,institutional,outpatient,Office visit new pt 60-74min,E&M outpatient,425.41,184.89,209.29,598.71,826.85,140.38,1253.6,451.1662462462463,250.1391908867809,333,409,.55442798,8.930047,4.4721184,2.8606718
Blue Premier,2026-05-30,99205,institutional,outpatient,Office visit new pt 60-74min,E&M outpatient,260.21,171.19,185.27,455.37,664.22,150.65,1186.35,345.7555652173911,211.2316750826693,115,148,.61092776,7.8748755,3.8800163,2.4578724
MyBlue Health HMO,2026-05-30,99205,institutional,outpatient,Office visit new pt 60-74min,E&M outpatient,188.31,154.07,171.19,279.21,424.55,106.14,610.12,246.2441414141416,107.5264281515992,99,144,.43666592,5.7482572,2.7555656,1.6309948
